Age,Gender,City,Seniority level,Position ,Total years of experience,Yearly salary,Number of vacation days,Main language at work,Company type,Contract,Year
34,Male,Berlin,Lead,Backend Developer,14,96000,29,English,Startup,unlimited,2020
32,Male,Munich,Lead,Fullstack Developer,14,98000,30,English,Product,unlimited,2019
26,Male,Stuttgart,Senior,Machine Learning Engineer,5,98000,24,Deutsch,Product,unlimited,2019
28,Male,Amsterdam,Senior,Data Scientist,8,98000,30,English,Others,unlimited,2019
26,Male,Berlin,Senior,Data Scientist,7,98000,25,English,Startup,unlimited,2019
37,Male,Dublin,Senior,Manager,15,98000,26,English,Product,unlimited,2019
31,Male,Berlin,Senior,Data Scientist,8,98000,30,English,Product,unlimited,2019
36,Male,Berlin,Head,Engineering Manager,18,98000,30,English,Product,unlimited,2020
35,Male,Munich,Senior,Software Engineer,14,98000,30,English,Product,unlimited,2020
38,Male,Frankfurt,Lead,Tech Lead,16,99000,25,English,Fintech,unlimited,2020
31,Male,Berlin,Lead,Software Engineer,9,99000,30,English,Startup,unlimited,2020
41,Male,Munich,Senior,Software Engineer,15,99000,39,German,Product,unlimited,2020
47,Male,London,Middle,Data Engineer,22,100000,14,English,Product,Temporary contract,2019
34,Male,Frankfurt,Senior,Software Architect,10,100000,30,English,Product,unlimited,2019
40,Female,Bayern,Senior,DevOps,19,100000,30,Deutsch,Product,unlimited,2019
43,Male,Berlin,Senior,Software Engineer,25,100000,24,English,Product,Temporary contract,2020
27,Male,Berlin,Senior,Researcher,5,100000,30,English,Startup,unlimited,2019
32,Male,Munich,Senior,Software Architect,8,100000,29,Deutsch,Product,unlimited,2019
38,Male,Cork,Senior,Software Architect,15,100000,28,English,Product,unlimited,2019
44,Male,Hamburg,Senior,"CTO (CEO, CFO)",15,100000,28,Deutsch,Product,unlimited,2019
34,Male,Hamburg,Senior,Data Scientist,9,100000,24,English,Consulting / Agency,unlimited,2019
35,Male,Berlin,Middle,Manager,7,100000,24,English,Product,unlimited,2019
38,Male,Amsterdam,Senior,DevOps,5,100000,24,English,Product,Temporary contract,2019
30,Male,Amsterdam,Senior,Data Engineer,14,100000,25,English,Startup,Temporary contract,2019
33,Male,Berlin,Senior,Software Architect,15,100000,26,English,Product,Temporary contract,2019
34,Male,Berlin,Lead,Software Architect,15,100000,24,English,Product,unlimited,2020
40,Male,Berlin,VP,VP Engineering,10,100000,24,English,Product,unlimited,2020
32,Male,Berlin,Lead,DevOps Manager,10,100000,30,English,Product,unlimited,2020
30,Male,Munich,Senior,Software Engineer,7,100000,30,English,Product,unlimited,2020
33,Male,Munich,Lead,Backend Developer,15,100000,30,English,Startup,unlimited,2020
35,Male,Frankfurt,Senior,Banker,12,100000,24,English,Bank,unlimited,2020
25,Male,Berlin,Middle,Solutions Architect,6,100000,30,English,Product,unlimited,2020
33,Male,Berlin,Director,Director of Engineering,10,100000,30,English,Product,unlimited,2020
38,Male,Berlin,Head,Data Scientist,15,100000,27,English,Startup,unlimited,2020
33,Male,Munich,Lead,Software Engineer,9,100000,29,German,Product,unlimited,2020
41,Male,Berlin,Lead,Software Engineer,18,100000,28,English,Product,unlimited,2020
38,Male,Berlin,Head,Data Scientist,15,100000,27,English,Startup,unlimited,2020
32,Male,Berlin,Senior,Software Engineer,11,100000,30,English,Product,unlimited,2020
35,Male,Berlin,Senior,Consultant,16,100000,30,English,Product,unlimited,2020
31,Male,Amsterdam,Lead,Data Scientist,10,100000,30,English,Product,unlimited,2020
31,Male,Munich,Senior,ML Engineer,4,100000,20,English,Product,unlimited,2020
30,Male,Berlin,Head,Head of BI,7,100000,30,English,Startup,unlimited,2020
34,Male,City in Russia,Lead,Software Architect,14,100000,30,English,Product,Temporary contract,2020
35,Male,Berlin,Senior,Software Engineer,20,100000,32,English,Product,unlimited,2020
36,Male,Berlin,Principal,Software Engineer,10,100000,28,English,Product,unlimited,2020
28,Male,Zurich,Middle,Software Engineer,6,100000,25,German,Product,unlimited,2020
33,Male,Berlin,Head,Head of IT,3,100000,32,German,Product,unlimited,2020
35,Male,Munich,Head,Software Engineer,15,100000,30,English,Consulting / Agency,unlimited,2020
36,Male,Berlin,Senior,Backend Developer,12,100000,30,English,Startup,unlimited,2020
33,Male,Munich,Senior,Frontend Developer,10,100000,30,English,Startup,unlimited,2020
35,Male,Munich,Lead,Software Engineer,12,100000,30,English,Product,unlimited,2020
52,Male,Stuttgart,Lead,Software Engineer,25,100000,24,English,Consulting / Agency,Temporary contract,2020
44,Male,Munich,Senior,DevOps,22,101000,30,English,Product,unlimited,2019
24,Male,Berlin,Senior,Machine Learning Engineer,6,102000,30,Deutsch,Product,unlimited,2019
37,Male,Berlin,Senior,Backend Developer,12,102000,30,English,Startup,unlimited,2020
32,Male,Berlin,Senior,Data Scientist,10,103000,25,English,Product,unlimited,2019
34,Male,Berlin,Senior,DevOps,13,103000,30,English,Product,unlimited,2020
35,Male,Berlin,Lead,Software Engineer,13,103000,29,English,Startup,unlimited,2020
28,Male,Berlin,Senior,Data Scientist,8,104000,29,English,Product,unlimited,2019
26,Male,Berlin,Senior,Machine Learning Engineer,7,105000,24,English,Product,unlimited,2019
27,Male,Berlin,Senior,Data Scientist,8,105000,27,English,Product,unlimited,2019
25,Male,Berlin,Head,Data Scientist,4,105000,365,German,Consulting / Agency,unlimited,2020
37,Male,Stuttgart,Senior,Software Architect,11,105000,30,Deutsch,Product,unlimited,2019
35,Male,Hamburg,Middle,Manager,9,105000,37,Deutsch,Product,unlimited,2019
30,Male,Berlin,Senior,Data Scientist,9,105000,28,English,Product,unlimited,2019
35,Male,Munich,Senior,Software Architect,11,105000,28,English,Product,unlimited,2019
31,Male,Berlin,Senior,Data Engineer,10,105000,28,English,Product,unlimited,2019
32,Male,Berlin,Senior,Frontend Developer,10,105000,60,English,Product,Temporary contract,2020
36,Male,Munich,Lead,Solutions Architect,12,105000,28,English,Product,unlimited,2020
26,Male,London,Senior,Frontend Developer,8,105000,30,English,Startup,unlimited,2020
43,Male,Berlin,Lead,Engineering Manager,20,105000,30,English,Product,unlimited,2020
36,Male,Munich,Senior,DevOps,16,105000,30,English,Product,unlimited,2020
34,Male,Munich,Lead,Backend Developer,13,105000,30,English,Startup,unlimited,2020
42,Male,Munich,Senior,Software Architect,20,106000,30,Deutsch,Product,unlimited,2019
26,Male,Berlin,Lead,Software Architect,8,106000,30,English,Product,unlimited,2019
30,Male,Amsterdam,Senior,Machine Learning Engineer,11,106000,26,English,Startup,unlimited,2019
29,Male,Frankfurt,Senior,Data Scientist,8,106000,25,Deutsch,Product,unlimited,2019
31,Male,Berlin,Senior,Manager,10,106000,27,English,Startup,unlimited,2019
31,Male,Berlin,Senior,Manager,10,106000,27,English,Startup,unlimited,2019
36,Male,Zurich,Senior,Data Scientist,5,106000,25,English,Product,unlimited,2020
44,Male,Munich,Senior,Manager,22,107000,30,Deutsch,Product,unlimited,2019
35,Male,Berlin,Senior,Tech Lead,16,107000,30,English,Product,unlimited,2019
32,Male,Berlin,Lead,Data Scientist,9,107000,28,English,Product,unlimited,2019
37,Male,Amsterdam,Senior,SAP Consultant,13,107000,25,English,Others,unlimited,2019
33,Male,Berlin,Senior,Software Engineer,11,107000,24,English,Product,unlimited,2020
30,Male,Amsterdam,Senior,SRE,8,107685,25,English,Product,unlimited,2019
28,Male,Berlin,Senior,Machine Learning Engineer,10,108000,30,English,Product,unlimited,2019
26,Male,Frankfurt,Senior,Backend Developer,8,108000,28,English,Others,unlimited,2019
39,Male,Munich,Lead,Software Engineer,12,108000,24,English,Consulting / Agency,unlimited,2020
34,Female,Berlin,Principal,Product Manager,13,108000,28,English,Product,unlimited,2020
39,Female,Stuttgart ,Senior,Project manager ,13,108000,30,German,Automotive ,unlimited,2020
34,Male,Zurich,Senior,Software Engineer,7,108500,25,English,Startup,unlimited,2020
41,Female,Munich,Senior,Manager,18,109000,30,Deutsch,Product,unlimited,2019
26,Male,Berlin,Lead,Backend Developer,7,110000,27,English,Product,unlimited,2019
28,Male,Munich,Middle,Embedded Developer,8,110000,32,Deutsch,Others,unlimited,2019
27,Male,Munich,Lead,Machine Learning Engineer,9,110000,30,Deutsch,Startup,unlimited,2019
28,Male,Berlin,Principal,Software Architect,10,110000,25,English,Product,unlimited,2019
32,Male,Berlin,Senior,Backend Developer,10,110000,24,Deutsch,Consulting / Agency,Temporary contract,2019
33,Male,Zurich,Senior,Backend Developer,6,110000,20,Deutsch,Consulting / Agency,unlimited,2019
35,Male,Frankfurt,Senior,Backend Developer,16,110000,29,English,Product,unlimited,2019
25,Male,Berlin,Senior,Backend Developer,8,110000,35,English,Product,unlimited,2019
32,Male,Berlin,Senior,Data Scientist,10,110000,28,English,Product,unlimited,2019
50,Male,Frankfurt,Senior,Manager,28,110000,24,English,Consulting / Agency,Temporary contract,2019
50,Male,Frankfurt,Senior,Manager,28,110000,24,English,Consulting / Agency,Temporary contract,2019
32,Male,Berlin,Head,Data Scientist,10,110000,30,English,Consulting / Agency,unlimited,2020
48,Male,London,Senior,Data Engineer,23,110000,24,English,Personal Ltd,Temporary contract,2020
33,Male,Berlin,Senior,Backend Developer,13,110000,24,English,Product,unlimited,2020
31,Male,Minsk,Senior,Frontend Developer,6,110000,30,English,Product,unlimited,2020
33,Male,Berlin,Senior,Software Engineer,10,110000,30,English,Product,unlimited,2020
54,Male,Milano,Head,Sales ,31,110000,29,English,Consulting / Agency,unlimited,2020
36,Male,Prefer not to say,Senior,ML Engineer,6,110000,30,English,Startup,unlimited,2020
31,Male,Frankfurt,Lead,Product Manager,8,110000,35,English,Product,unlimited,2020
56,Male,Munich,Lead,Software Engineer,30,110000,25,English,Product,unlimited,2020
38,Male,Berlin,Lead,Data Scientist,6,110000,28,English,Product,unlimited,2020
39,Male,Munich,Lead,IT Operations Manager,15,110000,28,English,eCommerce,unlimited,2020
28,Male,Berlin,Senior,Researcher,9,112000,24,English,Product,unlimited,2019
34,Male,Munich,Senior,Software Architect,13,112000,26,Deutsch,Startup,unlimited,2019
30,Male,Munich,Senior,Backend Developer,9,112000,30,Deutsch,Consulting / Agency,unlimited,2019
40,Male,Munich,Senior,Mobile Developer,12,113000,30,English,Product,unlimited,2019
29,Male,London,Senior,Software Engineer,9,113000,25,English,Corporation ,unlimited,2020
38,Male,Munich,Lead,Fullstack Developer,17,114000,24,English,Product,unlimited,2019
30,Male,Berlin,Lead,Data Scientist,6,115000,28,English,Startup,unlimited,2019
30,Male,Munich,Principal,Backend Developer,11,115000,28,English,Product,unlimited,2019
49,Male,Milan,Senior,Manager,24,115000,20,Italian,Product,Temporary contract,2019
33,Male,Berlin,Senior,Head of Engineering,16,115000,28,English,Product,unlimited,2019
31,Male,Berlin,Lead,Backend Developer,10,115000,30,English,Startup,unlimited,2019
32,Male,Munich,Lead,Machine Learning Engineer,12,115000,30,English,Product,unlimited,2019
33,Male,Munich,Lead,Machine Learning Engineer,12,115000,30,Deutsch,Startup,unlimited,2019
31,Male,Berlin,Lead,Data Scientist,10,115000,28,English,Product,unlimited,2020
31,Male,Salzburg,C-level executive manager,Chief Research Officer,10,115000,25,English,Startup,unlimited,2020
30,Male,Berlin,Lead,Software Engineer,10,115000,28,English,Consulting / Agency,unlimited,2020
29,Male,Basel,Lead,Data Scientist,5,115000,25,English,Pharma,unlimited,2020
43,Male,Munich,Lead,Product Manager,18,115000,25,English,Product,unlimited,2020
30,Male,Munich,Senior,Cloud Platform Engineer,15,117000,30,English,Others,unlimited,2019
35,Male,Munich,Principal,Software Architect,15,120000,30,Deutsch,Consulting / Agency,unlimited,2019
24,Female,Bern,Middle,QA,5,120000,25,Deutsch,Product,unlimited,2019
34,Male,Munich,Senior,Backend Developer,10,120000,20,English,Consulting / Agency,Temporary contract,2019
33,Male,Berlin,Senior,Software Architect,12,120000,30,English,Product,unlimited,2019
38,Male,Berlin,Senior,Manager,9,120000,25,English,Product,unlimited,2019
38,Male,Munich,Senior,Software Architect,17,120000,28,English,Product,unlimited,2019
30,Male,Munich,Senior,Software Architect,10,120000,35,English,Product,unlimited,2019
35,Male,Munich,Senior,Software Architect,15,120000,24,Russian,Product,unlimited,2019
28,Male,Munich,Senior,Software Architect,9,120000,30,English,Others,unlimited,2019
27,Female,Zurich,Middle,Machine Learning Engineer,8,120000,25,English,Product,Temporary contract,2019
33,Male,Munich,Senior,Fullstack Developer,15,120000,25,English,Product,unlimited,2019
42,Male,Berlin,Senior,"CTO (CEO, CFO)",20,120000,24,English,Startup,unlimited,2019
28,Female,London,Senior,Data Scientist,7,120000,25,English,Consulting / Agency,Temporary contract,2019
39,Male,Dubai,Senior,Researcher,18,120000,20,English,Startup,Temporary contract,2019
33,Male,Munich,Senior,Backend Developer,12,120000,30,Deutsch,Consulting / Agency,unlimited,2019
40,Male,Munich,Senior,Manager,16,120000,30,English,Product,unlimited,2019
29,Male,Berlin,Lead,Software Engineer,12,120000,30,English,Product,Temporary contract,2020
35,Male,Frankfurt,Senior,ML Engineer,12,120000,30,English,Product,unlimited,2020
34,Male,Munich,Lead,Consultant,17,120000,32,German,Consulting / Agency,unlimited,2020
34,Male,Munich,Senior,Cloud Architect,10,120000,30,English,Cloud,unlimited,2020
33,Male,Berlin,Senior,Software Engineer,12,120000,28,English,Product,Temporary contract,2020
39,Male,Berlin,Lead,Product Manager,10,120000,25,English,Product,unlimited,2020
33,Male,Berlin,Lead,Software Engineer,12,120000,30,English,Product,unlimited,2020
32,Male,Berlin,Lead,Software Engineer,10,120000,0,Deuglisch,Concern,Temporary contract,2020
26,Male,Berlin,Head,Architect ,9,120000,24,English,Product,unlimited,2020
41,Male,Berlin,Senior,Software Engineer,18,120000,30,English,Startup,unlimited,2020
36,Male,Berlin,Lead,Backend Developer,16,120000,30,English,Startup,unlimited,2020
37,Male,Munich,Senior,Software Engineer,15,120000,30,English,Product,unlimited,2020
39,Male,Munich,Lead,Software Architect,20,122000,28,English,Product,unlimited,2020
41,Male,Munich,Senior,Senior Program Manager,19,123600,33,English,Product,unlimited,2020
30,Male,Berlin,Senior,Software Architect,11,124000,32,English,Product,unlimited,2019
36,Male,Berlin,Head,DevOps,17,124000,28,English,Product,unlimited,2020
32,Male,Munich,Senior,Data Scientist,12,125000,30,Deutsch,Product,unlimited,2019
29,Male,Berlin,Lead,Data Scientist,10,125000,30,English,Product,unlimited,2019
27,Male,Berlin,Senior,Data Scientist,5,125000,20,Russian,Consulting / Agency,unlimited,2019
49,Male,Munich,Senior,DevOps,25,125000,30,Deutsch,Product,Temporary contract,2019
31,Male,Munich,Lead,Machine Learning Engineer,9,125000,30,Deutsch,Startup,unlimited,2019
31,Male,Munich,Lead,Machine Learning Engineer,9,125000,30,Deutsch,Startup,unlimited,2019
34,Male,Munich,Senior,Manager,13,125000,32,Deutsch,Product,unlimited,2019
29,Male,Berlin,Lead,Machine Learning Engineer,9,128000,30,English,Product,unlimited,2019
30,Male,Amsterdam,Lead,Data Scientist,11,128000,30,English,Others,unlimited,2019
29,Male,Munich,Senior,Researcher,9,130000,30,English,Product,unlimited,2019
28,Male,Munich,Lead,Data Scientist,8,130000,32,English,Product,unlimited,2019
31,Male,Munich,Senior,SAP Consultant,8,130000,30,English,Product,unlimited,2019
30,Male,Kyiv,Senior,DevOps,8,130000,21,English,Bodyshop / Outsource,unlimited,2019
32,Male,Berlin,Head,Data Scientist,10,130000,30,English,Startup,unlimited,2019
33,Diverse,Hamburg,Middle,Software Engineer,1,130000,30,English,Product,unlimited,2020
37,Male,Zurich,Middle,Project manager,20,130000,25,English,Consulting / Agency,unlimited,2020
38,Male,Berlin,Head,Tech Leader,24,130000,30,English,Product,unlimited,2020
38,Male,Berlin,Head,Head of Engineering,20,130000,30,English,Corporation,unlimited,2020
39,Male,Munich,Senior,Software Engineer,8,130000,30,English,Product,unlimited,2020
32,Male,Munich,Lead,ERP Consultant,10,130000,30,English,Product,unlimited,2020
41,Male,Heidelberg,Senior,Data Scientist,10,133000,28,English,Startup,unlimited,2019
39,Male,Munich,Senior,Data Scientist,13,135000,30,English,Product,unlimited,2019
40,Male,Berlin,Lead,Backend Developer,14,135000,30,English,Product,Temporary contract,2020
35,Female,Berlin,Senior,Data Scientist,10,140000,30,English,Startup,unlimited,2019
41,Male,Berlin,Senior,Crypto Developer,20,140000,20,English,Consulting / Agency,unlimited,2019
35,Male,Munich,Lead,Software Engineer,13,140000,28,English,Consulting / Agency,unlimited,2020
29,Male,Berlin,Lead,DevOps,11,140000,5,English,Startup,unlimited,2020
31,Male,Berlin,Senior,Backend Developer,12,150000,30,English,Product,unlimited,2019
34,Male,Berlin,Senior,Software Engineer,15,150000,30,English,Others,unlimited,2020
36,Male,Munich,Senior,Mobile Developer,20,150000,60,Deutsch,Bodyshop / Outsource,unlimited,2019
31,Male,Berlin,Senior,Head of AI,5,150000,28,English,Product,unlimited,2019
30,Male,Zurich,Middle,SRE,6,150000,25,English,Product,unlimited,2019
33,Male,Berlin,Lead,Data Scientist,5,150000,24,English,Product,unlimited,2020
30,Male,Berlin,Head,Product Manager,7,150000,25,English,Startup,unlimited,2020
36,Male,Berlin,C-Level,CTO,15,150000,30,German,Media,unlimited,2020
30,Male,Munich,Senior,Software Sales,12,150000,28,English,Product,unlimited,2020
30,Male,Munich,Senior,Software Engineer,10,151872,30,English,Startup,unlimited,2020
33,Male,Berlin,Senior,Backend Developer,11,154000,22,German,Startup,Temporary contract,2020
28,Female,Warsaw,Senior,Fullstack Developer,5,155000,32,Polish+English,Consulting / Agency,unlimited,2019
37,Male,Malta,Head,Software Architect,18,156000,0,English,Startup,unlimited,2020
22,Diverse,Cologne,Head,QA Engineer,1,159000,45,German,Product,unlimited,2020
32,Male,Frankfurt,Senior,DevOps,12,160000,30,Deutsch,Others,unlimited,2019
34,Male,Zug,Senior,Backend Developer,12,160000,25,English,Product,unlimited,2019
40,Male,Munich,Senior,Fullstack Developer,15,160000,20,Deutsch,Consulting / Agency,Temporary contract,2019
40,Male,Munich,Senior,Software Engineer,18,160000,15,German,Consulting / Agency,Temporary contract,2020
28,Male,Frankfurt,Senior,Lawyer ,7,170000,30,English,Consulting / Agency,unlimited,2019
